DATE,TMAX,TMIN,PRCP
2022-10-22,73.47901814097263,47.94179631587365,0.3294014781060136
2022-10-23,91.34766799257167,46.36744764333784,0.03754053219593391
2022-10-24,92.32584032341552,62.81195840302962,0.0
2022-10-25,74.27721713871114,42.60328597744023,0.0
2022-10-26,69.04366539959457,18.798809624713176,0.0
2022-10-27,55.041289681990804,33.58277646316152,0.2190412467558135
2022-10-28,49.02185018015336,27.02406122777941,0.6001247085232766
2022-10-29,60.90011197014559,51.3205875213273,0.0
2022-10-30,55.3530209407729,52.03305547960459,0.0
2022-10-31,71.37206905154919,40.35033173942773,0.018490754096607845
2022-11-01,43.727844732710174,71.03779394645844,0.10496226231324363
2022-11-02,35.788590330350786,54.13118352231822,0.0
2022-11-03,57.840261765079624,8.451562410672906,0.0
2022-11-04,57.63129492176043,52.750748759113264,0.16614786165136677
2022-11-05,52.19035395344923,35.68263012217246,0.0
2022-11-06,41.671012382585424,33.063313605407444,0.4593090207366027
2022-11-07,60.18640578786781,11.679919077892144,0.21669272054348587
2022-11-08,47.49937850316055,29.512281121735437,0.31187818168198184
2022-11-09,72.15404354795486,55.91644562233981,0.0
2022-11-10,48.8203100201013,46.06510969003505,0.43230915575132606
2022-11-11,45.86119228464581,37.57805191799091,0.0
2022-11-12,33.377313689110935,53.96668573337266,0.558309112277429
2022-11-13,52.95011531446467,57.10272328817708,0.22912145904699865
2022-11-14,42.97200105078848,46.559832879500306,0.6184789642618674
2022-11-15,53.58009758768208,66.31528467974783,0.0
2022-11-16,68.51356392804182,42.05545882035748,0.01046595229541221
2022-11-17,55.80144539216727,7.993507884645425,0.03672389482134934
2022-11-18,60.421347724588905,64.89099169228149,0.0
2022-11-19,40.12758380149007,32.38821585416541,0.4124034082788168
2022-11-20,59.92756103747432,31.92844774475561,0.27930744985375794
2022-11-21,55.89401296315279,56.52991839389959,0.0
2022-11-22,48.49909064070243,34.18847920778767,0.0
2022-11-23,59.359442552997905,44.9124014806387,0.11112190625890427
2022-11-24,50.11957137163496,17.388107290096176,0.0
2022-11-25,48.23702164301695,27.454143589460656,0.05604817689432751
2022-11-26,61.23856583976938,71.59450564259177,0.16721013184675398
2022-11-27,58.68792228727772,39.40399650486435,0.0
2022-11-28,53.742226834329806,41.6151679332135,0.9246975611818596
2022-11-29,50.85474926931689,45.57721796632588,0.09794080829998598
2022-11-30,33.85659961522073,59.38964595005651,0.35829945908768757
2022-12-01,58.24060881127057,17.166674290546908,0.5818064732760769
2022-12-02,20.061461265752733,41.73267051521948,0.8425015628446383
2022-12-03,27.222648609717403,22.799671183804847,0.15050058002803904
2022-12-04,35.702609072212624,6.637925345831235,0.1402111440281189
2022-12-05,25.973143868310025,39.87304182663703,0.0
2022-12-06,71.45346548703098,19.237600037055007,0.01092475564141078
2022-12-07,58.632088178637936,11.888526826775475,0.1928018405426114
2022-12-08,67.22634611282791,5.705033005833844,0.17862754059085845
2022-12-09,48.993046683117846,44.93370377560579,0.0
2022-12-10,21.478577769848176,40.66685903288338,0.21581269256983693
2022-12-11,48.82956324506321,37.78553249575724,0.0
2022-12-12,48.512010818678704,36.90918635623902,0.0
2022-12-13,76.95239359151228,39.876990300990855,0.0
2022-12-14,55.89927628200484,16.094645355627165,0.3780228238394129
2022-12-15,64.64006836939237,18.62307394728399,0.43637066213365117
2022-12-16,51.655076687067094,45.594337140226884,0.7453069849025182
2022-12-17,40.19603719997589,19.722225130706967,0.0
2022-12-18,30.26471297776324,30.831505014955184,0.2304309027381818
2022-12-19,49.28568213292428,45.678450252733235,0.12182189319536492
2022-12-20,69.77508942943723,27.7521431097765,1.0178227527412624
2022-12-21,55.361531630078005,18.024207564492677,0.0
2022-12-22,52.86843900634902,28.42848497276809,0.35383391402302833
2022-12-23,52.7076568606774,30.901657657519866,0.0
2022-12-24,18.094143758314743,24.76631711978314,0.4009639900242531
2022-12-25,48.19583730505627,11.644311411247777,0.1748369223965322
2022-12-26,51.17692312563139,17.585837281633665,0.1683975599228954
2022-12-27,45.48180405793791,13.331609196705095,0.23593677593429357
2022-12-28,54.2318905137182,49.87940268657283,0.46629925402467864
2022-12-29,20.482476199459903,16.69977360284706,0.28798167948525516
2022-12-30,53.41362271798226,40.55367231264924,1.392670965975406
2022-12-31,54.40784055980081,50.74160698318002,0.43326799468891597
2023-01-01,50.355642301410825,20.96680294299742,0.3580155627542486
2023-01-02,25.55934886381734,22.254839765783174,0.0
2023-01-03,40.44007555747236,64.14610591493745,0.0
2023-01-04,50.962727295680594,-0.3352422069438816,0.0
2023-01-05,57.973760889136,27.19840845746126,0.0
2023-01-06,26.560825927201048,37.30096357948206,0.0
2023-01-07,42.78325554395877,26.89124940393348,0.0
2023-01-08,76.3417048349101,36.55099030361179,0.0
2023-01-09,42.260866693333064,15.277531941513804,0.3889497157836594
2023-01-10,25.21644032314017,24.25923805349305,0.2739542489114061
2023-01-11,54.08782161346201,6.436040608026346,0.0
2023-01-12,30.745581203094954,15.416386471918395,0.6911355185375496
2023-01-13,46.06553372961089,5.441287805670399,0.41060485817924736
2023-01-14,75.96236715406656,43.094496439013405,0.0
2023-01-15,30.583859395743154,46.943731392295106,0.0
2023-01-16,46.741717059089545,38.861311117332704,0.0
2023-01-17,37.97824235644763,-27.073511210993956,0.0
2023-01-18,34.6172744742127,5.65638200593915,0.6471018208642789
2023-01-19,14.115158419171916,18.9181885449204,0.1500884761781427
2023-01-20,64.10786835631106,2.568419378436527,0.491793276150697
2023-01-21,39.19276993787663,10.02819350384793,0.2597608423029101
2023-01-22,42.480332433833794,16.28840831074916,0.1299194448860049
2023-01-23,32.3061124442229,28.00680837416725,0.3259645619761291
2023-01-24,66.62792275585325,5.820035779359266,0.8127945026084034
2023-01-25,5.027820266480369,23.65095708461525,0.3015342537995559
2023-01-26,43.90681094438414,15.919278468124807,0.03793383110954693
2023-01-27,30.43122411680264,16.466583158217425,0.38801265086570835
2023-01-28,45.230418690136986,14.76653879745126,0.40456059485543117
2023-01-29,44.364839834372205,39.48895618471904,0.31520731390499934
2023-01-30,24.581405702167974,16.945734160710877,0.35415124247194674
2023-01-31,49.64144721436875,25.79985954592212,0.14564906327403804
2023-02-01,63.588113513945586,18.01477758149685,0.2823773870913688
2023-02-02,37.82308207974656,24.153469880645435,0.4649687196120506
2023-02-03,55.714248871784434,41.0840112732111,0.5333816068501681
2023-02-04,41.709040354945635,38.92405651746957,0.0
2023-02-05,46.98724543032626,25.590709425756884,0.1334057075261853
2023-02-06,51.70532333943268,14.293550516225013,0.7938275241653155
2023-02-07,23.828107065532755,7.792376178343247,0.4846067134561933
2023-02-08,55.126581508945804,37.974526542490665,0.3092683713644734
2023-02-09,41.13013116986607,12.995940918213424,0.12639191163545835
2023-02-10,29.553642394742663,43.73739640784416,0.052630496375728766
2023-02-11,26.971050275894676,22.45080185191924,0.23797200921091693
2023-02-12,31.52863786875453,14.227881492960393,0.1819566353461641
2023-02-13,45.60833915702894,19.404240536885254,0.0
2023-02-14,45.383454353068885,3.952173990911838,0.0
2023-02-15,28.834894051417464,24.22298638691401,0.20420479696537996
2023-02-16,67.03001446590098,41.80888503794889,0.048367176483727695
2023-02-17,41.01227205078173,11.267490120011779,0.0951752462115803
2023-02-18,36.31766768193289,33.02598912492616,0.0
2023-02-19,50.385425889608996,52.89263154193296,0.06530586891267535
2023-02-20,48.33734759927567,39.05854026667238,0.0
2023-02-21,45.244911226024904,27.934202443406722,0.13363081376789274
2023-02-22,27.884881371223578,28.1298736513794,0.26612688525267575
2023-02-23,66.60846129903075,43.47718212799126,0.813949123477361
2023-02-24,27.983463360677987,42.049595958558385,0.16198396622824926
2023-02-25,79.4688753041085,14.456460776481213,0.0
2023-02-26,30.90763922657259,-7.143592335756924,0.0
2023-02-27,28.126488742656587,30.196685754642417,0.2144148058903329
2023-02-28,74.00838975234936,43.33192841827216,0.0
2023-03-01,33.36547232425881,42.53241712066446,0.0
2023-03-02,80.89388139674227,53.820436220652624,0.0
2023-03-03,19.180807881375113,56.6843411107946,0.08422667270125976
2023-03-04,70.55828084972366,8.277864009907155,0.0
2023-03-05,49.0985990459997,35.2272213013854,0.0
2023-03-06,59.85142050288022,16.927215094268387,0.07501248730710533
2023-03-07,51.101708499301,42.90215477201215,0.35766206368969516
2023-03-08,29.42674416275987,9.268117188332603,0.5450136148655093
2023-03-09,54.793050438791795,22.166894673178987,0.6355266670143302
2023-03-10,51.021254712447025,53.818089424207585,0.14448316985275633
2023-03-11,84.88591589828238,63.275825694847576,0.039735779079775366
2023-03-12,65.92282110286673,45.05193749884745,0.5751172298393452
2023-03-13,32.20752232612221,45.719765786802014,0.4724468833981312
2023-03-14,18.386803647229822,15.028618558006652,0.0
2023-03-15,44.31680119348133,46.23679542036045,0.6193768362521098
2023-03-16,50.297329464806595,61.19519444546446,0.0
2023-03-17,19.350596452506068,33.54386703098474,0.24925185468513805
2023-03-18,48.43807242867614,0.5117064063495178,0.09263995695049493
2023-03-19,26.295862516346602,45.45084967258458,0.2434706719311568
2023-03-20,32.6435447359312,26.01898201104187,0.0
2023-03-21,47.91603049290943,50.13781701339661,0.0
2023-03-22,57.78299589486082,25.749872325635167,0.0
2023-03-23,47.143853685415344,17.45881298992482,0.0
2023-03-24,28.151673659707477,66.7135883881854,0.13380764020545788
2023-03-25,36.82474618858829,37.96908899543811,0.08495871860880824
2023-03-26,45.1601167420457,44.53953041463335,0.37285137883318387
2023-03-27,39.77102366638573,25.0018381384533,0.031101489557877324
2023-03-28,8.929749464539462,9.5788050456867,0.5745356132381585
2023-03-29,77.64698250985572,30.36709098148858,0.3129614612967226
2023-03-30,54.426318553268494,85.00628268383775,0.4926860586798217
2023-03-31,46.78019694190471,18.76739328163056,0.0
2023-04-01,62.59271419174239,31.01901017688091,0.0
2023-04-02,47.79316967669516,25.67977961599935,0.6818332785242328
2023-04-03,74.40008652875989,43.30620861243157,0.6132563802994703
2023-04-04,60.39733390045256,29.296166884025904,0.6275477993280224
2023-04-05,68.43299743541509,26.40714671877373,0.06043688751342127
2023-04-06,43.80537967427479,20.73369723681612,0.42997426600981953
2023-04-07,92.29417622885529,20.474813908949628,0.3097619090757736
2023-04-08,47.72231450623067,35.4392696998895,0.0
2023-04-09,44.0078197561045,44.23375618926015,0.0
2023-04-10,63.75909783863412,42.61227570450387,0.0443484704369361
2023-04-11,43.249194750117354,33.96742340791586,0.3734485047550219
2023-04-12,67.77152354433419,27.387178131076443,0.15631033155120944
2023-04-13,72.13232555234225,16.028082188968966,0.303271833371429
2023-04-14,47.5137162308049,52.805444969411965,0.0
2023-04-15,27.626449300477145,16.715404625605135,0.13934880947077763
2023-04-16,63.57220809568509,28.589641763506037,0.33479119803931634
2023-04-17,30.12245131781288,42.35217993513225,0.0
2023-04-18,47.70153442394935,44.215318997077915,0.0
2023-04-19,52.35501754498625,59.95886158413904,0.0
2023-04-20,73.6001159395679,24.889086574528754,0.29878515065854105
2023-04-21,84.14871726128783,2.856568452200804,0.0
2023-04-22,69.09741765751487,40.103419125255456,0.24627344272921334
2023-04-23,48.5346419669192,44.858775852071965,0.07190890948074423
2023-04-24,79.38196163178766,47.614299397827,0.23517152581628753
2023-04-25,51.87933845361928,35.4313750537923,0.0
2023-04-26,65.91791591790832,36.525199920023034,0.21934178564814352
2023-04-27,95.18404022833492,57.7396126121223,0.015528784854793018
2023-04-28,79.96402639729675,36.737147287680834,0.0
2023-04-29,41.49904710161882,12.72162841425775,0.007092284088196468
2023-04-30,59.37098730270713,70.96158660501645,0.23163828736739622
2023-05-01,64.77452060875498,66.7173603383883,0.0
2023-05-02,72.6913289002731,65.7562187023719,0.0
2023-05-03,88.50247397184017,58.657399205145,0.0
2023-05-04,79.60620269166597,90.38104407871342,0.18618805738215138
2023-05-05,72.91080591210543,45.557829612162614,0.0
2023-05-06,83.04571195328282,39.04425940696844,0.1496816649937135
2023-05-07,60.27292035224727,60.96391729782432,0.23642847420112245
2023-05-08,86.6532354411017,44.726145509395124,0.0366736558789556
2023-05-09,51.54841927536221,45.8052166950684,0.2508716278641863
2023-05-10,81.7687019375042,37.95930451873485,0.4138117202353043
2023-05-11,92.19147307573292,59.88777214444624,0.7471649702517436
2023-05-12,55.11712416305992,32.66453310069571,0.0
2023-05-13,94.63601692478058,63.84347843414708,0.10759807302634344
2023-05-14,73.46355455339109,34.62104686609313,0.9354744328736556
2023-05-15,70.83896906755885,54.89590890424784,0.3662047126293022
2023-05-16,76.96376815458461,56.77564306039499,0.0
2023-05-17,76.79765694050693,83.99971723877105,0.5712936275805638
2023-05-18,96.32731133784264,44.706455246568254,0.0
2023-05-19,66.3991554018265,54.01473334534847,0.488143620985086
2023-05-20,39.12254321440148,78.21264231845699,0.07369869012314079
2023-05-21,61.15696148606737,36.48264591274757,0.0
2023-05-22,82.92096180896057,54.30358380141365,0.0
2023-05-23,46.04122206034081,47.58675761838616,0.6783971694131005
2023-05-24,64.06955591997621,28.420560165364993,0.04466066781807118
2023-05-25,63.84091768390229,8.821155104897471,0.10802496421081122
2023-05-26,64.56848495456325,64.53043745232058,0.7379507590932664
2023-05-27,88.20320497950814,48.68508549505587,0.0
2023-05-28,113.39259761263574,54.072091510233506,0.1306053585465342
2023-05-29,68.16913679346987,56.3520594887038,0.07821564771486013
2023-05-30,58.601434801382,44.12124856390385,0.11515466357690278
2023-05-31,59.12787961387559,41.39600413517058,0.16122072492634748
2023-06-01,73.38965486855363,87.30956569643824,0.0
2023-06-02,96.83258990912755,83.07512290372193,0.0
2023-06-03,71.86257503951742,56.517873900828945,0.0
2023-06-04,64.28676831021392,44.38243311861552,0.7087979987770475
2023-06-05,94.11954151909595,83.4932988824816,0.36769715791017804
2023-06-06,58.17159662946845,54.00454947603311,0.29081282049329105
2023-06-07,56.55109806233239,74.32267170648822,0.04930140857282338
2023-06-08,71.30312034327889,74.28920334793743,0.27588218841839757
2023-06-09,71.5443363171577,81.65073504952932,0.0
2023-06-10,88.55266587807232,72.35414758890448,0.02639107238722027
2023-06-11,83.50706354051465,42.075023296849594,0.4346713029708389
2023-06-12,74.60969572067323,54.03405744156887,0.47603711202685217
2023-06-13,65.5659685148441,39.491619735863296,0.0
2023-06-14,88.3798554418173,41.59370408606822,0.7096332895774413
2023-06-15,41.58153882887184,90.46951348954343,0.19868397502550356
2023-06-16,76.14510904001183,53.669632734930815,0.260946278177964
2023-06-17,77.17369255352325,80.7308441763449,0.16664910174014835
2023-06-18,80.44575675016866,56.64640815643033,0.10999527003228664
2023-06-19,83.18790760597224,34.53806091056826,0.0
2023-06-20,90.76951605800089,65.42169556034948,0.06794914278483379
2023-06-21,78.14987445536514,68.32310038603687,0.0
2023-06-22,64.27827133726684,65.83182510097028,0.0
2023-06-23,84.93680758366587,34.66259127817146,0.4694660986516107
2023-06-24,86.05708021261256,66.81996015589644,0.45408752572189326
2023-06-25,106.82564166047487,79.27072277928637,0.0
2023-06-26,55.550880602556816,52.35780801127869,0.1374782157341694
2023-06-27,86.84162325588247,50.70077343390409,0.19065763299276386
2023-06-28,64.67735077511198,52.57618593717582,0.0
2023-06-29,61.75499610969213,40.423804231944146,0.0
2023-06-30,96.17334109047546,47.0287067587703,1.000091697784637
2023-07-01,92.15859143517224,71.99759296767853,0.0
2023-07-02,95.76242130366875,59.51179965230793,0.16342523945685217
2023-07-03,128.14199229927584,67.38571942245545,0.503422327190515
2023-07-04,71.32704994157564,68.3884164815235,0.7091314492720102
2023-07-05,72.65389166860929,98.72044449207658,0.357290409378422
2023-07-06,73.77687258829107,79.34601914810789,0.444933046951538
2023-07-07,94.39570000237984,43.18223781863341,0.0
2023-07-08,79.26027113960538,67.74079225878818,0.32846928319953644
2023-07-09,86.66354945759561,47.038606131837625,0.2488786595925554
2023-07-10,94.20028098893492,78.1537567593927,0.48075308554415475
2023-07-11,98.08867525501024,76.50189180186827,0.0998202165307335
2023-07-12,54.6515611450333,76.0165322767887,0.19178235212479494
2023-07-13,88.29800772364537,48.00065727688877,0.0
2023-07-14,101.90558712757284,68.31343900878423,0.34860194298548985
2023-07-15,84.06272613619515,69.45142208275506,0.43359036914396987
2023-07-16,74.58510275819614,70.54102567360013,0.0
2023-07-17,76.00490136561129,63.886749893147936,0.19656362449892636
2023-07-18,75.23444590537184,89.58042509748037,0.0
2023-07-19,80.3161644189509,61.74317630249274,0.601954672203483
2023-07-20,86.99180275536222,85.90414692217928,0.0
2023-07-21,88.21916311950795,83.56921958849026,0.15027704059595082
2023-07-22,102.12021520804169,60.469805183722826,0.5894999891719923
2023-07-23,123.59461124106853,63.00563090142986,0.0
2023-07-24,108.87381213015036,94.89697788702254,0.0
2023-07-25,76.25403507957354,64.33641006474107,0.0
2023-07-26,67.57551751349408,52.47645130044937,0.0
2023-07-27,82.96580902621464,72.80831252520176,0.6362179211092157
2023-07-28,66.18786573153176,85.12390766430174,0.052218558596457895
2023-07-29,82.70850262487056,80.04235382667827,0.0
2023-07-30,90.22762713694928,71.69575781730481,0.2860315741820796
2023-07-31,88.6042547157373,109.27506241810505,0.0
2023-08-01,73.25660931541395,58.01550709270652,0.0
2023-08-02,71.4043052628967,87.7682928092226,0.5940020926806
2023-08-03,72.56455421622395,54.580523117861944,0.27987880543284727
2023-08-04,72.88705289550079,78.63825121165623,0.1910148682582486
2023-08-05,56.11168779070485,93.65411630481603,0.7182407811012044
2023-08-06,71.83257587496723,61.881046831738644,0.21846660180782695
2023-08-07,88.32457512825103,79.05876767829551,0.7891773123080874
2023-08-08,79.42078529942349,55.13970762533509,0.0
2023-08-09,69.77567817822032,67.7026072012075,0.7178039589930425
2023-08-10,73.48966002163668,71.92074859498392,0.11841716366211776
2023-08-11,103.19201988035783,109.73478007269529,0.0
2023-08-12,73.98014558872158,85.38998944058326,0.3495407797254275
2023-08-13,114.65358404992872,77.8336881805729,0.004936516919095829
2023-08-14,92.7851061976646,86.44967972472826,0.3954106378360414
2023-08-15,91.33340638716788,85.75963104354894,0.5108586625765524
2023-08-16,106.56557418668903,78.89730245053417,0.06854103821046029
2023-08-17,85.05587742797175,88.05549125042663,0.0
2023-08-18,88.92030117345212,61.78849196088273,0.1333664855723494
2023-08-19,104.75998321804133,71.38404823251506,0.13922197930309818
2023-08-20,58.8257723697202,80.49881714844122,0.3374909222965038
2023-08-21,120.1648264384866,63.19326287398849,0.19638567817755367
2023-08-22,86.84341144459371,94.14581693117569,0.09231240442085517
2023-08-23,87.35942052480843,78.22721059443465,0.18561539904415353
2023-08-24,74.72889773096152,71.43315454293747,0.4791964582520869
2023-08-25,64.62939669264304,70.42965446595584,0.0
2023-08-26,103.30785799816012,43.23815271333069,0.0
2023-08-27,89.06896171621472,93.9499572879529,0.10209110880315009
2023-08-28,72.83523090560284,99.1321583401603,0.0
2023-08-29,44.219252710007005,75.47084964545125,0.0
